fips,name,state,state_full,twitter,twitterYN,twitterNotes,twitter_active_COVID,twitter_active_last60,facebookYN,facebookNotes,notes,district,user_id,tweet,date,time,link,year,month,day
17153,Pulaski County,IL,Illinois,s7healthdept,1,NA,Yes,Yes,1,NA,NA,Southern Seven Health Department - lllinois,1.34E+18,"Vienna Head Start Early Learning Center reminded parents to enroll their child in Head Start during the Heritage Festival Parade in Vienna on October 2.  For more information about Head Start, call 618-634-2297 or visit  https://t.co/dvuealnaD0.  https://t.co/i1NCcb6XAy",10/7/2021,12:35:49,https://twitter.com/S7HealthDept/status/1446152294731554821,2021,10,7
17155,Putnam County,IL,Illinois,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17157,Randolph County,IL,Illinois,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17159,Richland County,IL,Illinois,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17161,Rock Island County,IL,Illinois,rico_healthdept,1,NA,Yes,No,0,NA,NA,NA,1944877686,EVERYONE is susceptible to COVID-19. People of all ages should continue to wear masks and social distance when in public.  https://t.co/ab24ZRp1wh,7/15/2020,16:57:55,https://twitter.com/RICO_HealthDept/status/1283506100218793986,2020,7,15
17163,St. Clair County,IL,Illinois,stclairhealth,1,NA,Yes,Yes,0,NA,NA,NA,1548217442,Today's St. Clair County Health Department's #COVID19 update....  COVID Transmission rate is at HIGH in St. Clair County.  Tune at 3:30 pm every Wednesday for St. Clair County's WEEKLY #COVID19 update on Facebook live @stclaircoilema  #SCCHD #TeamStClair #AllInIllinoisnois  https://t.co/93h9nbcAbc,11/24/2021,14:45:02,https://twitter.com/stclairhealth/status/1463594528900792324,2021,11,24
17165,Saline County,IL,Illinois,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17167,Sangamon County,IL,Illinois,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17169,Schuyler County,IL,Illinois,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17171,Scott County,IL,Illinois,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17173,Shelby County,IL,Illinois,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17175,Stark County,IL,Illinois,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17177,Stephenson County,IL,Illinois,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17179,Tazewell County,IL,Illinois,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17181,Union County,IL,Illinois,s7healthdept,1,NA,Yes,Yes,1,NA,NA,Southern Seven Health Department - lllinois,1.34E+18,"Vienna Head Start Early Learning Center reminded parents to enroll their child in Head Start during the Heritage Festival Parade in Vienna on October 2.  For more information about Head Start, call 618-634-2297 or visit  https://t.co/dvuealnaD0.  https://t.co/i1NCcb6XAy",10/7/2021,12:35:49,https://twitter.com/S7HealthDept/status/1446152294731554821,2021,10,7
17183,Vermilion County,IL,Illinois,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17185,Wabash County,IL,Illinois,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17187,Warren County,IL,Illinois,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17189,Washington County,IL,Illinois,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17191,Wayne County,IL,Illinois,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17193,White County,IL,Illinois,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17195,Whiteside County,IL,Illinois,whiteside_chc,1,NA,Yes,Yes,0,NA,NA,NA,3075547853,The Health Department is well be closed 11/24 and 11/25 in observance of Thanksgiving. We will reopen Monday 11/29.  https://t.co/Vj0SVoYIA7,11/24/2021,18:00:54,https://twitter.com/Whiteside_CHC/status/1463643821347065863,2021,11,24
17197,Will County,IL,Illinois,willcohealth,1,NA,Yes,Yes,0,NA,NA,NA,78036806,Call 815-774-6090 to speak with a certified application counselor about how to enroll for public or private insurance today!  https://t.co/auIUFtUGU2,11/24/2021,9:52:00,https://twitter.com/WillCoHealth/status/1463520783091781634,2021,11,24
17199,Williamson County,IL,Illinois,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17201,Winnebago County,IL,Illinois,winncohealth,1,NA,Yes,Yes,0,NA,NA,NA,62867016,"Use a food thermometer to make sure meat reaches a temp high enough to kill germs: - 160°F - ground meats, like beef &amp; pork - 165°F - all poultry, including ground chicken &amp; turkey - 145°F - whole cuts of beef, pork, veal, &amp; lamb (let rest for 3 min. before carving or eating)  https://t.co/A4GoZEIR1t",11/24/2021,17:00:01,https://twitter.com/WinnCoHealth/status/1463628497276919812,2021,11,24
17203,Woodford County,IL,Illinois,woodfordhealth,1,NA,No,No,0,NA,Outdated-Add District,NA,7.54E+17,"It's the 25th anniversary of National Infant Immunization week. WCHD is here to help keep your children healthy, and our nurses are available to answer all your vaccine questions.  “I love coming to the health department for my...  https://t.co/Qmp2B4aYdq",4/29/2019,11:14:34,https://twitter.com/WoodfordHealth/status/1122881870562254854,2019,4,29
18001,Adams County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18003,Allen County,IN,Indiana,allencountyhd,1,NA,Yes,Yes,1,NA,NA,NA,1307941514,"Our offices – including the COVID-19 vaccination site at the Coliseum and the testing site, 5750 Falls Drive – will be closed tomorrow (Thanksgiving) and Friday. Offices will reopen on Monday.   Enjoy a safe and healthy Turkey Day!",11/24/2021,12:05:06,https://twitter.com/AllenCountyHD/status/1463554278119903234,2021,11,24
18005,Bartholomew County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18007,Benton County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18009,Blackford County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18011,Boone County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18013,Brown County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18015,Carroll County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18017,Cass County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18019,Clark County,IN,Indiana,clark_dept,1,NA,Yes,Yes,1,NA,NA,NA,1.04E+18,https://t.co/I7EBxcMxQT,11/22/2021,10:30:48,https://twitter.com/clark_dept/status/1462805772413382670,2021,11,22
18021,Clay County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18023,Clinton County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18025,Crawford County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18027,Daviess County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18029,Dearborn County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18031,Decatur County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18033,DeKalb County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18035,Delaware County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18037,Dubois County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18039,Elkhart County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18041,Fayette County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18043,Floyd County,IN,Indiana,floydcountyhd,1,DoubleCheck,No,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18045,Fountain County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047,Franklin County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049,Fulton County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051,Gibson County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053,Grant County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18055,Greene County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18057,Hamilton County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18059,Hancock County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18061,Harrison County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18063,Hendricks County,IN,Indiana,hendricks_co,1,NA,Yes,Yes,1,NA,NA,NA,19712033,"Let’s talk turkey! Unsafe handling and under-cooking your holiday bird can cause foodborne illnesses. Here are a few tips from the USDA to keep your Thanksgiving safe and delicious! For more information, visit:  https://t.co/3GNlUwP7zZ #FoodSafe @USDAFoodSafety  https://t.co/JRn0wUaT57",11/24/2021,14:26:50,https://twitter.com/Hendricks_Co/status/1463589948330807305,2021,11,24
18065,Henry County,IN,Indiana,henry_health,1,DoubleCheck,No,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18067,Howard County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18069,Huntington County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18071,Jackson County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18073,Jasper County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18075,Jay County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18077,Jefferson County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18079,Jennings County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18081,Johnson County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18083,Knox County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18085,Kosciusko County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18087,LaGrange County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18089,Lake County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18091,LaPorte County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18093,Lawrence County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18095,Madison County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18097,Marion County,IN,Indiana,marion_health,1,NA,Yes,Yes,1,NA,NA,NA,2153136751,"MCPHD is closed Thu, Nov. 25 &amp; Fri, Nov. 26 for Thanksgiving, including COVID-19 testing and vaccine sites. On Wed, Nov. 24, COVID-19 testing at 3838 N. Rural St. is 10am-2pm, the vaccine clinic on Commercial Dr. is closed, and vaccine sites @indylibrary locations by appt. only.  https://t.co/fUQPBPhDAD",11/23/2021,15:36:38,https://twitter.com/Marion_Health/status/1463245126151684100,2021,11,23
18099,Marshall County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18101,Martin County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18103,Miami County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18105,Monroe County,IN,Indiana,monroecountyhea,1,NA,Yes,Yes,1,NA,NA,NA,361237198,"Mask-Wearing Cuts New COVID-19 Cases by 53%, Study Says  https://t.co/C8f6FslF8h via @medscape",11/24/2021,8:38:11,https://twitter.com/MonroeCountyHea/status/1463502207396061186,2021,11,24
18107,Montgomery County,IN,Indiana,montcohealthdep,1,NA,Yes,Yes,1,NA,NA,NA,1580876149,This is the final week of American Diabetes Month. We will be discussing how to raise awareness for people who are living with diabetes. Ways to spread awareness include utilizing social media and getting involved in events. Visit  https://t.co/dzWjrfs4Ts for more information.  https://t.co/ISupQ6FDl1,11/24/2021,10:02:11,https://twitter.com/MontCoHealthDep/status/1463523347652829184,2021,11,24
18109,Morgan County,IN,Indiana,morgancountyhd,1,DoubleCheck,No,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18111,Newton County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18113,Noble County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18115,Ohio County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18117,Orange County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18119,Owen County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18121,Parke County,IN,Indiana,parkehealthdept,1,DoubleCheck,No,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18123,Perry County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18125,Pike County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18127,Porter County,IN,Indiana,county_porter,1,NA,Yes,Yes,1,NA,NA,NA,1.41E+18,Covid vaccines are provided by the PCHD-Valpo from (9 a.m. – 4 p.m.) T/W/TH/F with late hours on Tuesday and Thursday from (4:30 p.m. – 6:45 p.m.).  For appointments please go to:  https://t.co/l3IGnIkRM0 or call (219) 465-3525.  Walk-ins are welcome.  https://t.co/IXrXLbT01B,11/23/2021,14:26:17,https://twitter.com/county_porter/status/1463227423114342410,2021,11,23
18129,Posey County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18131,Pulaski County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18133,Putnam County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18135,Randolph County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18137,Ripley County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18139,Rush County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18141,St. Joseph County,IN,Indiana,sjchealth,1,NA,Yes,Yes,0,NA,DoubleCheck,NA,4218983362,"The SJC Department of Health COVID-19 Vaccine clinic will have extended hours TOMORROW, SATURDAY, NOVEMBER 6, 2021 from 8:30 a.m. - 3:20 p.m. No appointment is necessary- Walk-ins accepted!  https://t.co/1J1ivTSjvk",11/5/2021,10:25:42,https://twitter.com/sjchealth/status/1456628796434624517,2021,11,5
18143,Scott County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18145,Shelby County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18147,Spencer County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18149,Starke County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18151,Steuben County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18153,Sullivan County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18155,Switzerland County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18157,Tippecanoe County,IN,Indiana,tippeinhealth,1,DoubleCheck,No,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18159,Tipton County,IN,Indiana,tiptoncohd,1,DoubleCheck,No,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18161,Union County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18163,Vanderburgh County,IN,Indiana,vchdevv,1,DoubleCheck,No,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18165,Vermillion County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18167,Vigo County,IN,Indiana,vigohealthdept,1,DoubleCheck,No,No,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18169,Wabash County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18171,Warren County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18173,Warrick County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18175,Washington County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18177,Wayne County,IN,Indiana,waynecohd,1,DoubleCheck,No,No,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18179,Wells County,IN,Indiana,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
18181,White County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18183,Whitley County,IN,Indiana,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19001,Adair County,IA,Iowa,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
19003,Adams County,IA,Iowa,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19005,Allamakee County,IA,Iowa,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
19007,Appanoose County,IA,Iowa,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19009,Audubon County,IA,Iowa,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
19011,Benton County,IA,Iowa,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19013,Black Hawk County,IA,Iowa,bhchd,1,NA,Yes,Yes,1,NA,NA,NA,36470808,"11/24/2021 COVID-19 Update – 65 new positive cases since yesterday. 154 new recoveries and 7 new deaths since last reported 11/17/21. @BHCHD will be closed for the upcoming holiday. The next COVID-19 numbers update will be posted Monday, 11/29. #dailynumbers  https://t.co/m7jAPZPOIv",11/24/2021,14:55:58,https://twitter.com/BHCHD/status/1463597279286333442,2021,11,24
19015,Boone County,IA,Iowa,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
19017,Bremer County,IA,Iowa,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19019,Buchanan County,IA,Iowa,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
19021,Buena Vista County,IA,Iowa,bvpublichealth,1,NA,Yes,Yes,1,NA,NA,NA,1.40E+18,Anyone that was diagnosed with COVID and received monoclonal antibody treatment should wait 90 days for vaccination.  https://t.co/3s3JqdF0zt,11/24/2021,11:29:03,https://twitter.com/BVPublicHealth/status/1463545206163353613,2021,11,24
19023,Butler County,IA,Iowa,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19025,Calhoun County,IA,Iowa,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19027,Carroll County,IA,Iowa,ccphiowa,1,DoubleCheck,No,No,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
19029,Cass County,IA,Iowa,casshealth,1,NA,Yes,Yes,0,NA,DoubleCheck,NA,2928120874,"Happy Thanksgiving! 🦃The Atlantic Medical Center, all Satellite Clinics, and AMC Rapid Care will be closed on Thanksgiving Day. 🍂 Atlantic Medical Center and AMC Rapid Care will resume normal hours Nov 26th.   🦃The Massena Medical Center will remain closed on Nov 26th.  https://t.co/jzw4ECzqT4",11/24/2021,13:02:15,https://twitter.com/CassHealth/status/1463568662435180545,2021,11,24
19031,Cedar County,IA,Iowa,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
19033,Cerro Gordo County,IA,Iowa,cgpublichealth,1,NA,Yes,Yes,1,NA,NA,NA,32466144,"In observance of the holiday our office will be closed Thursday, November 25th and Friday, November 26th.  https://t.co/0Ubq1xBz6X",11/24/2021,12:02:42,https://twitter.com/CGPublicHealth/status/1463553674224050188,2021,11,24
19035,Cherokee County,IA,Iowa,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19037,Chickasaw County,IA,Iowa,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
19039,Clarke County,IA,Iowa,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19041,Clay County,IA,Iowa,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19043,Clayton County,IA,Iowa,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
19045,Clinton County,IA,Iowa,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19047,Crawford County,IA,Iowa,crawfordpublic,1,DoubleCheck,No,No,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
19049,Dallas County,IA,Iowa,dallascohealth,1,NA,Yes,Yes,1,NA,NA,NA,1.07E+18,COVID-19 prevention is layered strategy. Risk is reduced with each added layer.  Help us prevent COVID-19 cases this holiday season by following these tips: • Wear your mask • Watch your distance • Wash your hands • Stay home when feeling sick • Get vaccinated • Get tested  https://t.co/hJfddSnNgm,11/24/2021,15:00:55,https://twitter.com/DallasCoHealth/status/1463598524533248003,2021,11,24
19051,Davis County,IA,Iowa,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19053,Decatur County,IA,Iowa,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
19055,Delaware County,IA,Iowa,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19057,Des Moines County,IA,Iowa,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
19059,Dickinson County,IA,Iowa,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
19061,Dubuque County,IA,Iowa,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19063,Emmet County,IA,Iowa,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
19065,Fayette County,IA,Iowa,NA,0,NA,NA,NA,0,NA,DoubleCheck,NA,NA,NA,NA,NA,NA,NA,NA,NA
19067,Floyd County,IA,Iowa,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19069,Franklin County,IA,Iowa,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19071,Fremont County,IA,Iowa,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19073,Greene County,IA,Iowa,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19075,Grundy County,IA,Iowa,grundycountyph,1,NA,Yes,Yes,1,NA,NA,NA,2983175282,"The @GrundyCountyPH office will be closed Thursday, 11/25, and Friday, 11/26, in observance of Thanksgiving. We will reopen Monday, 11/26. We wish you a safe, healthy, and happy holiday!  https://t.co/NtDxUXfGjm",11/24/2021,10:08:37,https://twitter.com/GrundyCountyPH/status/1463524965739900934,2021,11,24
